project_id,project_name,start_date,end_date,status,budget,department_id
5872,Up-sized 3rdgeneration Local Area Network,2024-11-03,2025-05-19,On Hold,864343,1
5873,Reactive contextually-based array,2025-06-28,2025-11-30,Cancelled,2147879,5
5874,Fully-configurable neutral product,2024-04-01,2025-04-13,On Hold,1447127,3
5875,Total scalable data-warehouse,2023-11-21,2024-02-11,Active,3137440,2
5876,Monitored motivating product,2023-01-19,2024-06-22,Active,3082937,8
5877,Multi-layered motivating projection,2023-06-01,2024-05-24,Active,3622974,5
5878,Cross-group didactic intranet,2023-02-17,2024-07-10,Active,2744761,7
5879,Multi-channeled impactful interface,2023-03-03,2024-10-12,Cancelled,3226116,7
5880,Balanced static flexibility,2025-03-23,2025-12-31,Completed,3902618,3
5881,Ergonomic 6thgeneration function,2024-12-07,2025-12-05,Completed,1005695,8
5882,Multi-layered full-range budgetary management,2023-06-20,2024-03-23,Cancelled,1832652,6
5883,Upgradable disintermediate conglomeration,2023-10-29,2024-01-25,Cancelled,1771446,5
5884,Universal foreground definition,2023-08-07,2025-12-22,Cancelled,3527356,4
5885,Implemented upward-trending circuit,2025-12-05,2025-12-29,Active,1942162,3
5886,Versatile motivating standardization,2025-02-23,2025-04-24,Completed,711811,3
5887,Devolved content-based policy,2023-06-13,2023-08-28,Cancelled,2076070,1
5888,Robust zero administration website,2023-03-09,2025-03-25,Cancelled,3914528,2
5889,Switchable disintermediate circuit,2023-05-23,2025-05-11,Completed,1299621,3
5890,Multi-tiered holistic product,2025-06-01,2025-11-15,Completed,2050777,2
5891,Organized intermediate intranet,2025-02-17,2025-07-17,Cancelled,3407290,6
5892,Compatible 24hour process improvement,2024-08-27,2024-10-10,Active,1657398,3
5893,Decentralized neutral moratorium,2024-05-23,2025-03-18,Completed,2410460,1
5894,Extended logistical strategy,2025-05-13,2025-11-26,Cancelled,3976155,6
5895,Down-sized methodical complexity,2025-08-24,2025-09-01,Active,3677736,4
5896,Sharable context-sensitive forecast,2025-04-30,2025-05-14,Completed,3454492,8
5897,Seamless optimizing concept,2024-11-07,2025-02-01,Cancelled,2802256,6
5898,Universal high-level artificial intelligence,2025-12-20,2025-12-27,Active,1032602,7
5899,Proactive tertiary software,2023-01-13,2024-11-14,On Hold,3659885,7
5900,Quality-focused logistical emulation,2025-10-11,2025-12-31,On Hold,3979004,7
5901,Configurable mobile productivity,2025-07-05,2025-07-10,Active,3695395,6
5902,Robust mission-critical encryption,2025-12-16,2025-12-16,Cancelled,3976140,4
5903,Total 5thgeneration throughput,2024-07-19,2025-03-05,Active,1821262,7
5904,Adaptive hybrid toolset,2023-10-31,2024-11-28,Completed,2381756,7
5905,Monitored optimizing groupware,2025-08-13,2025-08-19,Cancelled,3431005,8
5906,Object-based intermediate complexity,2023-05-20,2023-12-08,Active,2368376,1
5907,User-friendly full-range success,2024-12-05,2025-08-20,Active,2725558,8
5908,Phased high-level data-warehouse,2024-04-30,2025-11-26,Cancelled,1040398,4
5909,Right-sized web-enabled intranet,2024-08-12,2024-11-15,On Hold,1382232,3
5910,Assimilated maximized frame,2023-04-12,2025-10-01,On Hold,2795479,7
5911,Mandatory bandwidth-monitored superstructure,2024-08-07,2025-06-27,Completed,3197519,3
5912,Assimilated leadingedge Graphical User Interface,2024-03-27,2025-12-10,On Hold,1628089,8
5913,Phased grid-enabled function,2024-06-20,2025-12-20,Active,1277489,2
5914,Vision-oriented 4thgeneration core,2024-08-25,2025-08-09,Completed,2401255,6
5915,Secured executive monitoring,2025-09-07,2025-12-24,Completed,3444431,5
5916,Cross-group optimizing migration,2025-11-14,2025-11-24,Active,1628381,3
5917,Multi-channeled discrete database,2023-01-03,2023-06-13,Active,3605076,7
5918,Monitored demand-driven orchestration,2023-07-03,2023-10-30,On Hold,3664286,6
5919,Synchronized 4thgeneration core,2023-12-03,2024-04-05,Active,1022298,6
5920,Multi-tiered background challenge,2023-12-12,2024-03-04,On Hold,1154124,1
5921,Persevering zero administration encryption,2025-11-16,2026-01-01,On Hold,3059759,1
5922,Implemented impactful migration,2025-06-09,2025-09-02,On Hold,2729265,7
5923,Polarized bifurcated hardware,2025-06-24,2025-09-10,Active,2549706,5
5924,Reverse-engineered zero tolerance framework,2024-04-12,2024-05-27,Cancelled,3595534,2
5925,Decentralized next generation moderator,2024-10-02,2025-07-23,On Hold,1640106,8
5926,Pre-emptive value-added encoding,2023-07-20,2024-09-29,On Hold,2984676,8
5927,Public-key bandwidth-monitored adapter,2023-12-04,2025-12-09,Cancelled,1677852,8
5928,Pre-emptive maximized orchestration,2023-04-20,2025-05-26,Cancelled,742884,4
5929,Configurable clear-thinking database,2024-04-30,2024-10-20,Completed,3459389,6
5930,Progressive actuating conglomeration,2025-08-19,2025-12-12,On Hold,1954879,8
5931,Horizontal static contingency,2024-06-30,2024-10-14,Active,1719902,5
5932,Universal attitude-oriented monitoring,2025-03-25,2025-07-04,On Hold,2572942,2
5933,Right-sized bi-directional moratorium,2023-05-03,2024-07-03,Cancelled,3572215,6
5934,Horizontal secondary archive,2024-02-14,2024-04-30,Active,3437334,8
5935,Fundamental non-volatile access,2024-02-07,2024-09-19,Completed,836939,8
5936,Extended client-driven support,2024-07-15,2025-05-14,Completed,1207244,7
5937,Open-source empowering open architecture,2025-08-11,2025-11-21,Completed,2879871,2
5938,Ameliorated value-added workforce,2025-04-27,2025-07-16,Cancelled,3155884,8
5939,Future-proofed responsive middleware,2024-06-07,2025-12-13,On Hold,1512356,8
5940,Balanced mission-critical algorithm,2025-12-25,2025-12-27,Cancelled,3425762,7
5941,Team-oriented discrete groupware,2024-12-06,2025-10-14,Cancelled,1991859,2
5942,Open-architected directional interface,2025-11-04,2025-11-06,Completed,3028063,3
5943,Synchronized multimedia function,2025-12-14,2025-12-25,Cancelled,2097059,6
5944,Reverse-engineered global function,2023-07-02,2023-12-20,Cancelled,621882,6
5945,Enhanced object-oriented function,2025-05-21,2025-12-25,On Hold,3405164,5
5946,Triple-buffered bandwidth-monitored moratorium,2023-08-05,2024-04-30,Cancelled,1163897,3
5947,Total zero-defect website,2024-09-18,2024-10-31,Completed,2073177,7
5948,De-engineered contextually-based concept,2025-01-02,2025-02-05,Completed,2464035,3
5949,Distributed intermediate synergy,2024-02-20,2025-12-20,Active,838643,5
5950,Advanced modular process improvement,2024-04-12,2025-04-26,Completed,849105,1
5951,Integrated empowering support,2025-06-13,2025-09-04,Active,3023584,4
5952,Persistent 6thgeneration hub,2024-04-29,2025-12-08,Cancelled,2135637,6
5953,Open-source needs-based core,2024-05-23,2025-09-06,Completed,1277845,4
5954,Front-line 3rdgeneration Graphical User Interface,2024-08-09,2025-03-23,Cancelled,2594174,6
5955,Organic stable implementation,2025-07-08,2025-10-16,Completed,2636126,3
5956,Down-sized mobile project,2024-02-03,2024-11-26,Active,2113495,8
5957,Optional mission-critical website,2024-12-02,2025-02-26,Active,3864738,2
5958,Distributed radical extranet,2024-09-04,2025-10-02,Active,2679378,4
5959,Visionary attitude-oriented software,2024-03-30,2025-05-25,On Hold,3247818,1
5960,Integrated interactive software,2025-11-24,2025-12-07,Completed,2188281,5
5961,Extended discrete attitude,2023-06-20,2024-06-16,Active,2589909,3
5962,Expanded background capacity,2025-06-29,2025-10-09,Completed,3497864,2
5963,Future-proofed disintermediate parallelism,2024-04-23,2025-10-18,On Hold,905687,2
5964,Seamless fresh-thinking Local Area Network,2025-01-23,2025-04-14,Completed,993500,7
5965,Multi-layered foreground core,2024-04-21,2025-10-06,Completed,2037580,6
5966,Universal systematic moratorium,2025-05-27,2025-09-16,Completed,2679580,4
5967,Vision-oriented multi-tasking architecture,2025-10-16,2025-12-19,On Hold,1482229,2
5968,Grass-roots value-added emulation,2023-12-14,2024-08-04,On Hold,545348,4
5969,Cross-platform secondary infrastructure,2025-08-22,2025-10-24,Cancelled,630718,1
5970,Adaptive asynchronous array,2023-08-11,2025-09-08,Active,1771486,6
5971,Open-source global process improvement,2024-11-24,2025-12-12,Completed,1104076,6
5972,Phased multimedia encoding,2023-05-04,2024-09-17,Active,3330823,8
5973,Versatile exuding core,2023-12-16,2025-03-03,Active,3469122,5
5974,Advanced 6thgeneration toolset,2025-02-16,2025-04-25,On Hold,3123123,5
5975,Distributed dynamic knowledge user,2023-06-26,2024-09-19,Active,1291797,8
5976,Enhanced modular Graphic Interface,2023-12-10,2024-06-11,Completed,2715169,4
5977,Organic bifurcated migration,2023-02-19,2025-08-08,Cancelled,3023798,6
5978,Re-contextualized grid-enabled system engine,2023-08-30,2024-04-03,Cancelled,1099780,7
5979,Operative heuristic matrix,2025-08-25,2026-01-02,Cancelled,1168122,3
5980,Customizable content-based toolset,2024-11-27,2025-04-23,On Hold,3483687,3
5981,Vision-oriented 4thgeneration initiative,2023-01-14,2023-09-25,Active,2715970,2
5982,Intuitive homogeneous contingency,2025-01-04,2025-12-08,On Hold,3765115,7
5983,Extended actuating product,2023-06-17,2024-03-18,Cancelled,1237771,5
5984,Synchronized background throughput,2024-03-13,2025-02-08,Active,3511924,4
5985,User-centric 4thgeneration concept,2025-07-22,2025-08-01,Active,641056,8
5986,Team-oriented exuding monitoring,2023-04-05,2025-03-04,On Hold,3875726,7
5987,Synergistic zero-defect knowledgebase,2025-02-08,2025-12-26,On Hold,3173434,5
5988,Robust fresh-thinking parallelism,2025-04-16,2025-07-05,Completed,915378,5
5989,Face-to-face mobile collaboration,2025-11-06,2025-12-05,Cancelled,2526645,8
5990,Monitored context-sensitive functionalities,2025-07-14,2025-07-14,On Hold,667103,6
5991,Robust global Local Area Network,2023-11-16,2024-05-20,Cancelled,1402875,6
5992,Pre-emptive optimal info-mediaries,2024-02-10,2025-07-02,Active,546648,7
5993,Persevering full-range installation,2025-07-04,2025-10-30,Completed,3750271,8
5994,Cross-group transitional matrices,2024-10-29,2024-12-17,Completed,2883414,6
5995,Fundamental zero tolerance interface,2025-05-21,2025-07-08,Cancelled,739563,1
5996,Visionary hybrid access,2024-09-16,2025-09-25,On Hold,3006631,8
5997,Devolved actuating knowledgebase,2023-08-01,2024-10-01,Completed,2067160,5
5998,Front-line 6thgeneration customer loyalty,2023-10-30,2025-06-28,Cancelled,3614724,4
5999,Persistent eco-centric Graphic Interface,2025-10-31,2025-12-04,Active,3325934,1
6000,Re-engineered content-based customer loyalty,2025-10-13,2025-12-26,Completed,1872225,4
6001,Integrated optimizing Internet solution,2023-09-13,2024-09-24,Active,1541923,6
6002,Operative tertiary system engine,2024-11-10,2025-09-07,Completed,1342729,4
6003,Open-source next generation conglomeration,2024-02-22,2025-07-13,Completed,1991653,2
6004,Pre-emptive even-keeled Graphical User Interface,2025-01-24,2025-04-12,Active,3774095,7
6005,Public-key mobile ability,2024-03-15,2024-06-26,Active,3017305,5
6006,Future-proofed logistical process improvement,2025-06-24,2025-10-01,Completed,3522871,1
6007,Adaptive bottom-line algorithm,2023-06-25,2023-12-30,Cancelled,2262640,3
6008,Multi-layered systemic encryption,2023-12-17,2025-08-28,Active,3176304,3
6009,Down-sized multi-tasking software,2023-01-22,2023-03-31,On Hold,980128,5
6010,Optional motivating budgetary management,2025-05-02,2025-09-13,Completed,1454558,6
6011,Profound zero tolerance hardware,2024-07-09,2024-10-31,Completed,2519556,7
6012,Open-source discrete pricing structure,2023-02-08,2025-04-06,Completed,2084958,7
6013,Reactive bifurcated ability,2025-04-17,2025-09-16,Active,2923328,1
6014,Re-engineered empowering attitude,2023-09-27,2025-03-28,Completed,2539431,5
6015,Diverse holistic Graphic Interface,2024-09-12,2025-10-20,On Hold,3914782,3
6016,Adaptive national alliance,2023-07-05,2024-05-15,Active,2015596,1
6017,Cross-group encompassing customer loyalty,2025-03-25,2025-08-22,Completed,1480382,4
6018,Stand-alone methodical software,2025-06-01,2025-12-17,Completed,2000595,5
6019,Integrated maximized Graphic Interface,2023-06-30,2025-03-30,Cancelled,3663684,2
6020,Compatible optimal budgetary management,2025-12-22,2025-12-27,Active,3780533,6
6021,Reverse-engineered asynchronous superstructure,2025-01-24,2025-07-17,Cancelled,2743937,5
6022,Upgradable context-sensitive Graphical User Interface,2025-09-07,2025-10-27,On Hold,2751012,1
6023,User-centric national throughput,2024-07-06,2025-07-20,On Hold,3749468,6
6024,Down-sized well-modulated matrix,2024-09-30,2025-08-24,On Hold,1918649,5
6025,Managed 24/7 parallelism,2025-06-15,2025-08-22,Cancelled,900411,4
6026,Mandatory executive project,2024-05-06,2025-06-23,Cancelled,1722447,6
6027,Polarized motivating algorithm,2024-01-14,2024-09-10,Active,3400457,2
6028,Seamless bi-directional interface,2025-11-14,2025-12-19,Active,521724,1
6029,Right-sized explicit workforce,2024-07-11,2024-07-18,Active,1423052,1
6030,Customizable bandwidth-monitored capability,2024-05-14,2024-09-23,Completed,1000421,2
6031,Optimized next generation knowledge user,2023-07-22,2025-12-13,Completed,1059521,1
6032,Intuitive client-driven adapter,2024-07-14,2024-11-10,Completed,3016292,7
6033,Multi-tiered holistic intranet,2025-09-27,2025-11-14,Completed,1968435,4
6034,Proactive tangible array,2023-01-11,2023-02-14,Completed,3247166,7
6035,Progressive client-driven database,2024-08-17,2025-12-06,Cancelled,1501427,4
6036,Open-architected reciprocal time-frame,2024-09-26,2025-12-15,Completed,759910,4
6037,Digitized fault-tolerant hardware,2024-06-29,2025-08-09,On Hold,1148934,7
6038,Reverse-engineered content-based framework,2025-12-01,2025-12-18,On Hold,3708147,8
6039,Configurable secondary access,2023-12-17,2024-11-22,Active,1562008,7
6040,Re-contextualized composite function,2025-03-23,2025-08-17,On Hold,1087520,2
6041,Optimized 6thgeneration solution,2025-06-19,2025-11-16,Cancelled,3808405,8
6042,Customer-focused motivating parallelism,2025-05-18,2025-12-09,Cancelled,689392,2
6043,Organized dynamic artificial intelligence,2025-01-03,2025-03-02,Active,3540557,8
6044,Profound systemic emulation,2025-05-30,2025-06-12,On Hold,3040604,6
6045,Compatible bi-directional projection,2023-04-23,2023-12-07,Active,538930,2
6046,Profound intangible extranet,2025-03-15,2025-10-22,Completed,3281518,7
6047,De-engineered 24/7 intranet,2024-06-25,2025-12-22,Cancelled,2578450,3
6048,Front-line executive product,2023-12-10,2024-05-28,On Hold,1387363,4
6049,Re-engineered system-worthy customer loyalty,2023-12-22,2024-05-24,Cancelled,3305247,6
6050,Monitored web-enabled productivity,2025-02-20,2025-09-11,Completed,2370233,6
6051,Virtual directional definition,2024-08-16,2025-12-07,Cancelled,1468540,1
6052,Sharable system-worthy help-desk,2023-05-20,2025-08-27,Completed,2493865,4
6053,Reverse-engineered local software,2024-02-08,2025-08-08,On Hold,3877533,8
6054,Function-based incremental concept,2023-11-25,2024-03-29,Active,2083912,6
6055,Synergized modular info-mediaries,2023-07-27,2025-11-27,Cancelled,1750429,6
6056,Total executive customer loyalty,2023-01-07,2024-03-21,Active,3503350,4
6057,Programmable 24hour complexity,2023-03-31,2024-06-09,Completed,949254,6
6058,Implemented neutral Graphical User Interface,2024-06-01,2025-06-07,Completed,3404500,2
6059,Up-sized leadingedge synergy,2024-01-22,2025-06-27,Active,2792086,1
6060,Upgradable national matrices,2024-03-01,2025-10-26,Completed,3917161,7
6061,Enhanced zero-defect orchestration,2023-11-11,2023-11-12,On Hold,882693,5
6062,Switchable uniform software,2024-10-17,2025-11-11,On Hold,677567,1
6063,Pre-emptive exuding capacity,2024-02-27,2024-05-14,Completed,834554,8
6064,Secured modular analyzer,2025-10-19,2025-12-24,Cancelled,3392474,1
6065,Multi-layered cohesive architecture,2025-02-03,2025-12-07,Active,3338266,5
6066,Extended full-range hardware,2024-09-04,2025-01-10,Active,3633665,5
6067,Self-enabling tangible knowledge user,2025-09-13,2025-11-02,On Hold,2803928,6
6068,Realigned asymmetric projection,2024-12-24,2025-10-01,Completed,626330,3
6069,Distributed mission-critical benchmark,2023-04-06,2025-01-18,Cancelled,2194720,1
6070,Multi-lateral systemic hardware,2025-12-29,2025-12-29,Cancelled,1349817,6
6071,Reactive bandwidth-monitored artificial intelligence,2023-04-15,2024-04-02,Active,1855291,8
6072,Down-sized logistical productivity,2023-03-23,2023-04-27,On Hold,3637093,2
6073,Face-to-face dedicated forecast,2025-05-05,2025-11-30,Cancelled,2039733,5
6074,Polarized heuristic Local Area Network,2024-01-16,2024-04-08,Cancelled,791639,8
6075,Expanded foreground moderator,2024-03-02,2025-05-10,Completed,1801039,5
6076,Virtual solution-oriented concept,2024-09-11,2025-09-05,Completed,3360365,8
6077,Function-based transitional task-force,2025-12-20,2026-01-02,Active,627030,5
6078,Profit-focused multimedia archive,2025-04-16,2025-09-03,On Hold,1390295,3
6079,Distributed uniform benchmark,2024-11-08,2025-03-14,Completed,3004098,6
6080,Down-sized systematic Local Area Network,2024-09-27,2025-06-09,Active,1186028,3
6081,Focused 24/7 customer loyalty,2024-10-29,2025-03-28,Active,2603220,1
6082,Pre-emptive national emulation,2023-08-27,2025-10-16,Completed,561873,7
6083,Open-source analyzing architecture,2025-10-15,2025-12-07,Cancelled,1885959,5
6084,Inverse user-facing conglomeration,2025-01-01,2025-10-14,Cancelled,3374088,8
6085,Reduced scalable function,2025-08-21,2025-10-07,Active,842757,7
6086,Grass-roots upward-trending knowledgebase,2023-02-11,2025-01-18,Completed,1923729,5
